Id,zoning,normal_frontage,lot_area,paved_access,alley,reg_shape,is_flat,inside_lot,near_rr,single_fam,one_story,house_qual,house_cond,built_before_1970,roof_gable,roof_std_shingle,vinyl_siding,has_masonry,ext_qual_above_avg,ext_cond_above_avg,b_height_above_avg,b_cond_above_avg,basement_finished,forced_air,heating_above_avg,central_air,std_circuit_breaker,kitchen_above_avg,fully_functional,has_fireplace,fireplace_qual,has_garage,garage_finished,garage_sqft,driveway_paved,has_wood_deck,has_open_porch,has_encl_porch,has_3ssn_porch,has_screen_porch,has_pool,has_fence,has_misc,total_sqft,full_baths,half_baths,total_rooms,slope_Mod,slope_Sev,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,month_sold_2,month_sold_3,month_sold_4,month_sold_5,month_sold_6,month_sold_7,month_sold_8,month_sold_9,month_sold_10,month_sold_11,month_sold_12,year_sold_2007,year_sold_2008,year_sold_2009,year_sold_2010,SalePrice
2830,1,0,2522,1,0,1,1,1,0,0,0,7,5,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,380.0,1,0,1,0,0,0,0,0,0,2679.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130000
2238,1,0,3672,1,0,1,1,1,0,1,1,5,7,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,100.0,0,0,0,1,0,0,0,0,0,1632.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,75200
982,1,1,7706,1,0,1,1,1,0,1,0,6,5,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,429.0,1,1,0,0,0,0,0,0,1,1475.0,1.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,131250
1265,1,0,12929,1,0,0,1,1,0,1,1,6,6,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,401.0,1,1,1,0,0,0,0,0,0,2162.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,148000
559,1,0,9316,1,0,0,1,1,0,1,1,5,5,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,288.0,1,1,0,0,0,0,0,1,0,2044.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,124100
1203,1,0,12122,1,0,0,1,0,0,1,0,7,9,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,588.0,1,1,1,0,0,0,0,0,0,1943.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,178400
2083,1,0,7711,1,0,0,1,1,0,0,1,4,3,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,2880.0,4.0,0.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,150000
2130,1,0,12352,1,0,0,1,0,0,1,0,7,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,534.0,1,0,1,0,0,0,0,0,0,2606.0,3.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,217000
2455,1,1,12447,1,0,0,1,1,1,1,0,8,5,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,760.0,1,1,1,0,0,0,0,0,0,3064.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252000
535,1,1,7500,1,0,1,1,1,0,1,1,7,5,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,484.0,1,1,0,0,0,0,0,0,0,2282.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152000
2019,1,0,6120,1,0,1,1,0,0,1,0,7,8,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,576.0,1,1,1,0,0,0,0,1,0,1686.0,1.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,132000
2655,1,0,9576,1,0,1,1,1,0,1,0,6,7,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,378.0,1,0,0,0,0,0,0,1,0,1952.0,1.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120000
2391,1,0,9942,1,0,0,1,1,0,1,0,9,5,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,521.0,1,1,1,0,0,0,0,0,0,3697.0,3.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,338500
154,1,1,7898,1,0,1,1,0,0,1,1,4,7,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,676.0,0,0,0,0,0,0,0,0,0,1561.0,1.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,105000
999,1,0,21872,1,0,0,0,0,0,1,0,7,5,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,406.0,1,1,1,0,0,0,0,0,0,2175.0,2.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,175000
1400,1,0,10005,1,0,1,1,1,0,1,0,7,5,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,505.0,1,1,1,0,0,0,0,0,0,3182.0,2.0,1.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,192000
2807,1,0,12393,1,0,0,1,0,0,1,0,7,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,434.0,1,1,1,0,0,0,0,0,0,2795.0,2.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195000
516,0,1,9000,1,0,1,1,1,0,1,0,8,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,676.0,1,0,1,0,0,0,0,0,0,2358.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,210000
1753,1,1,7875,1,0,1,1,1,0,1,0,7,5,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,434.0,1,0,1,0,0,0,0,0,0,2795.0,2.0,1.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,211000
734,1,0,6000,1,0,1,1,1,0,1,0,4,6,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,240.0,1,0,0,0,0,0,0,0,0,1996.0,1.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,128000
1209,1,0,10175,1,0,0,1,1,0,1,1,6,5,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,576.0,1,0,0,0,1,0,0,0,0,2850.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,180500
1994,1,0,13600,1,1,1,1,1,0,0,0,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,560.0,1,0,1,0,0,0,0,0,0,2999.0,2.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,90000
1901,1,0,12172,1,0,1,1,1,0,1,0,5,7,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,512.0,1,1,1,0,0,1,0,1,0,1730.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,138500
2413,1,1,10237,1,0,1,1,1,1,1,0,7,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,440.0,1,0,1,0,0,0,0,0,0,2230.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,169985
2630,1,1,7000,1,0,1,1,1,0,1,1,5,4,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,288.0,1,0,0,0,0,1,0,0,0,2300.0,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146000
1428,1,1,11228,1,0,0,1,0,0,1,0,7,5,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,678.0,1,1,1,0,0,0,0,0,0,3177.0,2.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,228000
1271,1,1,8000,1,0,1,1,1,0,1,1,5,6,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,311.0,1,0,1,0,0,0,0,0,0,2512.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,159000
2464,0,0,10728,1,0,1,1,1,0,1,0,8,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1053.0,1,1,1,0,0,0,0,0,0,3034.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,266000
2653,1,0,6000,1,0,1,1,1,0,1,0,5,7,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,450.0,1,1,0,1,0,0,0,1,0,2382.0,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139000
1505,1,0,6931,1,0,1,1,1,0,0,1,4,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1568.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,91900
2110,1,1,8760,1,0,1,1,1,0,1,1,8,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,674.0,1,1,1,0,0,0,0,0,0,2989.0,2.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,212999
2386,1,0,16033,1,0,0,1,0,0,1,1,9,5,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,772.0,1,1,1,0,0,0,0,0,0,3683.0,3.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,326000
1086,1,1,9024,1,0,0,1,1,0,1,0,6,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,393.0,1,0,1,0,0,0,0,0,0,2304.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,179000
1574,1,1,11563,1,0,0,0,1,0,1,1,8,5,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,788.0,1,0,1,0,0,0,0,0,0,3055.0,3.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,294000
406,1,0,1680,1,0,1,1,1,0,0,0,6,6,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,288.0,1,0,0,0,0,0,0,0,0,1470.0,2.0,1.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,97000
2757,1,1,8760,1,0,1,1,1,0,1,0,7,5,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,868.0,1,0,1,0,0,0,0,0,0,3353.0,2.0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,239799
2559,1,1,9600,1,0,1,1,1,0,1,1,5,6,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,441.0,1,1,0,1,0,0,0,0,0,2684.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161000
1469,1,0,4435,1,0,1,1,1,0,0,1,6,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,420.0,1,1,0,0,0,0,0,0,0,1696.0,2.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,136500
407,1,0,1680,1,0,1,1,1,0,0,0,6,8,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,264.0,1,1,0,0,0,0,0,0,0,1470.0,1.0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,118000
2300,1,1,7599,1,0,1,1,0,0,1,1,4,6,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,360.0,1,0,0,0,0,0,0,0,0,1690.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129500
731,1,0,7264,1,0,1,1,1,0,1,0,7,7,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,672.0,1,1,0,0,0,1,0,0,0,2500.0,2.0,1.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,205000
2230,1,0,32668,1,0,0,1,0,0,1,1,6,3,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,484.0,1,0,0,1,0,0,0,0,0,4550.0,4.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,200624
1688,1,0,11825,1,0,1,1,1,0,1,1,8,5,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,856.0,1,0,1,0,0,0,0,0,0,3388.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,322400
880,1,0,10200,1,0,1,1,1,0,1,1,8,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,810.0,1,0,1,0,0,1,0,0,0,3180.0,3.0,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,293200
1074,1,1,8849,1,0,0,1,1,0,0,1,9,5,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,564.0,1,1,1,0,0,0,0,0,0,3368.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,266000
771,1,1,11184,1,0,1,1,1,0,1,0,6,5,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,440.0,1,1,0,0,0,0,0,0,0,2601.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,172500
724,1,0,8820,1,0,1,1,0,0,1,0,5,6,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,456.0,1,1,0,1,0,0,0,1,0,2957.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,124900
730,1,0,6615,1,0,1,1,1,0,1,1,6,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,216.0,1,1,1,0,0,0,0,1,0,2454.0,1.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,149000
273,1,1,8773,1,0,1,1,0,0,1,1,7,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,494.0,1,1,1,0,0,0,0,0,0,2828.0,2.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,185500
2793,1,0,11088,1,0,1,1,0,0,1,1,8,5,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,418.0,1,1,1,0,0,0,0,0,0,2706.0,2.0,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220000
1789,1,1,9158,1,0,1,1,1,0,1,1,8,5,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,474.0,1,1,1,0,0,0,0,0,0,2992.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,225000
1900,1,0,8280,1,0,0,1,1,0,1,1,6,5,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,306.0,1,0,0,1,0,0,0,1,0,1864.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,124000
677,1,1,8544,1,0,1,1,0,0,0,1,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,400.0,1,0,0,0,0,0,0,0,0,1040.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92900
747,1,0,8635,1,0,1,1,1,0,1,1,5,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1184.0,1,0,0,1,0,0,0,0,0,2144.0,2.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,126500
1038,1,0,12735,1,0,0,1,0,0,1,1,4,5,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,576.0,1,1,0,0,0,0,0,1,0,1728.0,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,111250
1763,1,0,11000,1,0,1,1,0,0,1,0,8,5,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,648.0,1,0,1,0,0,0,0,0,0,3254.0,2.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,248000
1283,1,1,7590,1,0,1,1,1,0,1,1,5,5,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,264.0,1,0,0,0,0,0,0,0,0,2234.0,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,136870
2803,1,0,4435,1,0,1,1,1,0,0,1,6,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,420.0,1,1,0,0,0,0,0,0,0,1696.0,2.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133000
1927,1,1,10152,1,0,1,1,1,0,1,1,5,5,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,286.0,1,0,1,0,0,1,0,0,0,2096.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,135000
1036,1,1,10295,1,0,1,1,0,0,1,1,4,6,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,288.0,1,1,0,0,0,0,0,0,0,1872.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,111900
1237,1,1,7763,1,0,1,1,1,0,1,1,5,7,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,506.0,1,0,0,0,0,0,0,0,0,2214.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,140000
1375,1,1,17120,1,0,1,1,1,0,1,0,4,4,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,680.0,0,0,1,0,0,0,0,0,0,1588.0,2.0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,134432
